>ERR4453633.111563,ENST00000279022.7.S1,0
>ERR4453633.405856,ENST00000346786.2.S2,0
>ERR4453633.773328,ENST00000346786.2.S2,0
>ERR4453633.571049,ENST00000279022.7.S1,0
>ERR4453633.525330,ENST00000346786.2.S2,0
>ERR4453633.761044,ENST00000279022.7.S1,0
>ERR4453633.59316,ENST00000279022.7.S1,0
>ERR4453633.524717,ENST00000361475.7.S17,1
>ERR4453633.660938,ENST00000469269.1.S16,1
>ERR4453633.125494,ENST00000469269.1.S16,1
>ERR4453633.729749,ENST00000361475.7.S17,1
>ERR4453633.568344,ENST00000469269.1.S16,1
>ERR4453633.21562,ENST00000469269.1.S16,1
>ERR4453633.304536,ENST00000361475.7.S17,1
>ERR4453633.119870,ENST00000361475.7.S17,1
>ERR4453633.162585,ENST00000469269.1.S16,1
>ERR4453633.321945,ENST00000469269.1.S16,1
>ERR4453633.694368,ENST00000361475.7.S17,1
>ERR4453633.892619,ENST00000469269.1.S16,1
>ERR4453633.90470,ENST00000361475.7.S17,1
>ERR4453633.871259,ENST00000361475.7.S17,1
>ERR4453633.568175,ENST00000469269.1.S16,1
>ERR4453633.481479,ENST00000469269.1.S16,1
>ERR4453633.393565,ENST00000469269.1.S16,1
>ERR4453633.697281,ENST00000217182.6.S5,2
>ERR4453633.410311,ENST00000675519.1.S7,2
>ERR4453633.543775,ENST00000675519.1.S7,2
>ERR4453633.195236,ENST00000675519.1.S7,2
>ERR4453633.57408,ENST00000217182.6.S5,2
>ERR4453633.656798,ENST00000675519.1.S7,2
>ERR4453633.22336,ENST00000217182.6.S5,2
>ERR4453633.171188,ENST00000675519.1.S7,2
>ERR4453633.727593,ENST00000217182.6.S5,2
>ERR4453633.791985,ENST00000217182.6.S5,2
>ERR4453633.604333,ENST00000217182.6.S5,2
>ERR4453633.708098,ENST00000217182.6.S5,2
>ERR4453633.188577,ENST00000217182.6.S5,2
>ERR4453633.764747,ENST00000217182.6.S5,2
>ERR4453633.913343,ENST00000217182.6.S5,2
>ERR4453633.760959,ENST00000217182.6.S5,2
>ERR4453633.486485,ENST00000675519.1.S7,2
>ERR4453633.626206,ENST00000217182.6.S5,2
>ERR4453633.488066,ENST00000675519.1.S7,2
>ERR4453633.855830,ENST00000675519.1.S7,2
>ERR4453633.873954,ENST00000675519.1.S7,2
>ERR4453633.892141,ENST00000675519.1.S7,2
>ERR4453633.542525,ENST00000217182.6.S5,2
>ERR4453633.58207,ENST00000675519.1.S7,2
>ERR4453633.221389,ENST00000217182.6.S5,2
>ERR4453633.276425,ENST00000246069.12.S8,3
>ERR4453633.238936,ENST00000246069.12.S8,3
>ERR4453633.369397,ENST00000246069.12.S8,3
>ERR4453633.553708,ENST00000246069.12.S8,3
>ERR4453633.744668,ENST00000474024.5.S9,3
>ERR4453633.756271,ENST00000474024.5.S9,3
>ERR4453633.444253,ENST00000474024.5.S9,3
>ERR4453633.523197,ENST00000246069.12.S8,3
>ERR4453633.10983,ENST00000246069.12.S8,3
>ERR4453633.428427,ENST00000246069.12.S8,3
>ERR4453633.413306,ENST00000246069.12.S8,3
>ERR4453633.216397,ENST00000474024.5.S9,3
>ERR4453633.231016,ENST00000246069.12.S8,3
>ERR4453633.670814,ENST00000246069.12.S8,3
>ERR4453633.79765,ENST00000474024.5.S9,3
>ERR4453633.322253,ENST00000474024.5.S9,3
>ERR4453633.918564,ENST00000246069.12.S8,3
>ERR4453633.453563,ENST00000246069.12.S8,3
>ERR4453633.883502,ENST00000246069.12.S8,3
>ERR4453633.696109,ENST00000474024.5.S9,3
>ERR4453633.399203,ENST00000246069.12.S8,3
>ERR4453633.224228,ENST00000246069.12.S8,3
>ERR4453633.329704,ENST00000246069.12.S8,3
>ERR4453633.609016,ENST00000474024.5.S9,3
>ERR4453633.352093,ENST00000246069.12.S8,3
>ERR4453633.220341,ENST00000246069.12.S8,3
>ERR4453633.117966,ENST00000246069.12.S8,3
>ERR4453633.116967,ENST00000246069.12.S8,3
>ERR4453633.379451,ENST00000246069.12.S8,3
>ERR4453633.526221,ENST00000246069.12.S8,3
>ERR4453633.904611,ENST00000474024.5.S9,4
>ERR4453633.523726,ENST00000246069.12.S8,4
>ERR4453633.391598,ENST00000474024.5.S9,4
>ERR4453633.328058,ENST00000474024.5.S9,4
>ERR4453633.446560,ENST00000246069.12.S8,4
>ERR4453633.826465,ENST00000246069.12.S8,4
>ERR4453633.589852,ENST00000246069.12.S8,4
>ERR4453633.237981,ENST00000474024.5.S9,4
>ERR4453633.378964,ENST00000246069.12.S8,4
>ERR4453633.97744,ENST00000474024.5.S9,4
>ERR4453633.56478,ENST00000474024.5.S9,4
>ERR4453633.106885,ENST00000246069.12.S8,4
>ERR4453633.671223,ENST00000474024.5.S9,4
>ERR4453633.684795,ENST00000474024.5.S9,4
>ERR4453633.815226,ENST00000370873.9.S13,5
>ERR4453633.882840,ENST00000370873.9.S13,5
>ERR4453633.76197,ENST00000370873.9.S13,5
>ERR4453633.336872,ENST00000370873.9.S13,5
>ERR4453633.88860,ENST00000370873.9.S13,5
>ERR4453633.522675,ENST00000370873.9.S13,5
>ERR4453633.822846,ENST00000442551.5.S15,5
>ERR4453633.776584,ENST00000442551.5.S15,5
>ERR4453633.582272,ENST00000370873.9.S13,5
>ERR4453633.891798,ENST00000370873.9.S13,5
>ERR4453633.236322,ENST00000370873.9.S13,5
>ERR4453633.331773,ENST00000243997.8.S3,6
>ERR4453633.73731,ENST00000243997.8.S3,6
>ERR4453633.674850,ENST00000243997.8.S3,6
>ERR4453633.764729,ENST00000243997.8.S3,6
>ERR4453633.323998,ENST00000243997.8.S3,6
>ERR4453633.149084,ENST00000243997.8.S3,6
>ERR4453633.517546,ENST00000243997.8.S3,6
>ERR4453633.409369,ENST00000243997.8.S3,6
>ERR4453633.809699,ENST00000243997.8.S3,6
>ERR4453633.354166,ENST00000243997.8.S3,6
>ERR4453633.154015,ENST00000243997.8.S3,6
>ERR4453633.727355,ENST00000243997.8.S3,6
>ERR4453633.912273,ENST00000243997.8.S3,6
>ERR4453633.727057,ENST00000243997.8.S3,6
>ERR4453633.837812,ENST00000243997.8.S3,6
>ERR4453633.669108,ENST00000243997.8.S3,6
>ERR4453633.378196,ENST00000243997.8.S3,6
>ERR4453633.865487,ENST00000243997.8.S3,6
>ERR4453633.146031,ENST00000243997.8.S3,6
>ERR4453633.168171,ENST00000243997.8.S3,6
>ERR4453633.116630,ENST00000243997.8.S3,6
>ERR4453633.925280,ENST00000243997.8.S3,6
>ERR4453633.473238,ENST00000243997.8.S3,6
>ERR4453633.835384,ENST00000243997.8.S3,6
>ERR4453633.211330,ENST00000243997.8.S3,6
>ERR4453633.695948,ENST00000243997.8.S3,6
>ERR4453633.286534,ENST00000243997.8.S3,6
>ERR4453633.560190,ENST00000243997.8.S3,6
>ERR4453633.428281,ENST00000243997.8.S3,6
>ERR4453633.350958,ENST00000243997.8.S3,6
>ERR4453633.596432,ENST00000243997.8.S3,6
>ERR4453633.778251,ENST00000243997.8.S3,6
>ERR4453633.279632,ENST00000243997.8.S3,6
>ERR4453633.391468,ENST00000243997.8.S3,6
>ERR4453633.849117,ENST00000243997.8.S3,6
>ERR4453633.621369,ENST00000243997.8.S3,6
>ERR4453633.520950,ENST00000243997.8.S3,6
>ERR4453633.73868,ENST00000243997.8.S3,6
>ERR4453633.882312,ENST00000243997.8.S3,6
>ERR4453633.627444,ENST00000243997.8.S3,6
>ERR4453633.412507,ENST00000243997.8.S3,6
>ERR4453633.213409,ENST00000243997.8.S3,6
>ERR4453633.599958,ENST00000243997.8.S3,6
>ERR4453633.874194,ENST00000243997.8.S3,6
>ERR4453633.893354,ENST00000243997.8.S3,6
>ERR4453633.689309,ENST00000243997.8.S3,6
>ERR4453633.697667,ENST00000243997.8.S3,6
>ERR4453633.703983,ENST00000243997.8.S3,6
>ERR4453633.928018,ENST00000243997.8.S3,6
>ERR4453633.355668,ENST00000243997.8.S3,6
>ERR4453633.252605,ENST00000243997.8.S3,6
>ERR4453633.925676,ENST00000243997.8.S3,6
>ERR4453633.91256,ENST00000243997.8.S3,6
>ERR4453633.88178,ENST00000243997.8.S3,6
>ERR4453633.618699,ENST00000243997.8.S3,6
>ERR4453633.674342,ENST00000243997.8.S3,6
>ERR4453633.173586,ENST00000243997.8.S3,6
>ERR4453633.386237,ENST00000243997.8.S3,6
>ERR4453633.809490,ENST00000243997.8.S3,6
>ERR4453633.779575,ENST00000243997.8.S3,6
>ERR4453633.806340,ENST00000243997.8.S3,6
>ERR4453633.448556,ENST00000243997.8.S3,6
>ERR4453633.585462,ENST00000243997.8.S3,6
>ERR4453633.490085,ENST00000243997.8.S3,6
>ERR4453633.809528,ENST00000243997.8.S3,6
>ERR4453633.500130,ENST00000343986.9.S4,7
>ERR4453633.256996,ENST00000343986.9.S4,7
>ERR4453633.300304,ENST00000343986.9.S4,7
>ERR4453633.454256,ENST00000343986.9.S4,7
>ERR4453633.622868,ENST00000343986.9.S4,7
>ERR4453633.182603,ENST00000343986.9.S4,7
>ERR4453633.455921,ENST00000343986.9.S4,7
>ERR4453633.309283,ENST00000343986.9.S4,7
>ERR4453633.226027,ENST00000343986.9.S4,7
>ERR4453633.185880,ENST00000343986.9.S4,7
>ERR4453633.449801,ENST00000343986.9.S4,7
>ERR4453633.366031,ENST00000343986.9.S4,7
>ERR4453633.463867,ENST00000343986.9.S4,7
>ERR4453633.806601,ENST00000343986.9.S4,7
>ERR4453633.104174,ENST00000343986.9.S4,7
>ERR4453633.671581,ENST00000343986.9.S4,7
>ERR4453633.753213,ENST00000343986.9.S4,7
>ERR4453633.307299,ENST00000343986.9.S4,7
>ERR4453633.593757,ENST00000343986.9.S4,7
>ERR4453633.27965,ENST00000343986.9.S4,7
>ERR4453633.815531,ENST00000343986.9.S4,7
>ERR4453633.679378,ENST00000343986.9.S4,7
>ERR4453633.633311,ENST00000343986.9.S4,7
>ERR4453633.572067,ENST00000343986.9.S4,7
>ERR4453633.20241,ENST00000343986.9.S4,7
>ERR4453633.204028,ENST00000343986.9.S4,7
>ERR4453633.853305,ENST00000343986.9.S4,7
>ERR4453633.626357,ENST00000343986.9.S4,7
>ERR4453633.657221,ENST00000343986.9.S4,7
>ERR4453633.423241,ENST00000343986.9.S4,7
>ERR4453633.405426,ENST00000343986.9.S4,7
>ERR4453633.8477,ENST00000343986.9.S4,7
>ERR4453633.250449,ENST00000343986.9.S4,7
>ERR4453633.396271,ENST00000343986.9.S4,7
>ERR4453633.610763,ENST00000343986.9.S4,7
>ERR4453633.23743,ENST00000343986.9.S4,7
>ERR4453633.840093,ENST00000343986.9.S4,7
>ERR4453633.419800,ENST00000343986.9.S4,7
>ERR4453633.47036,ENST00000343986.9.S4,7
>ERR4453633.908823,ENST00000343986.9.S4,7
>ERR4453633.283523,ENST00000343986.9.S4,7
>ERR4453633.677027,ENST00000343986.9.S4,7
>ERR4453633.160906,ENST00000343986.9.S4,7
>ERR4453633.890601,ENST00000343986.9.S4,7
>ERR4453633.139365,ENST00000343986.9.S4,7
>ERR4453633.829471,ENST00000343986.9.S4,7
>ERR4453633.386540,ENST00000343986.9.S4,7
>ERR4453633.192082,ENST00000343986.9.S4,7
>ERR4453633.150301,ENST00000343986.9.S4,7
>ERR4453633.75960,ENST00000343986.9.S4,7
>ERR4453633.494142,ENST00000343986.9.S4,7
>ERR4453633.296896,ENST00000343986.9.S4,7
>ERR4453633.776236,ENST00000343986.9.S4,7
>ERR4453633.773454,ENST00000343986.9.S4,7
>ERR4453633.392411,ENST00000343986.9.S4,7
>ERR4453633.686313,ENST00000343986.9.S4,7
>ERR4453633.593589,ENST00000343986.9.S4,7
>ERR4453633.701583,ENST00000343986.9.S4,7
>ERR4453633.435975,ENST00000343986.9.S4,7
>ERR4453633.765872,ENST00000343986.9.S4,7
>ERR4453633.417918,ENST00000343986.9.S4,7
>ERR4453633.152590,ENST00000343986.9.S4,7
>ERR4453633.218150,ENST00000343986.9.S4,7
>ERR4453633.103946,ENST00000343986.9.S4,7
>ERR4453633.189824,ENST00000343986.9.S4,7
>ERR4453633.166282,ENST00000343986.9.S4,7
>ERR4453633.709424,ENST00000343986.9.S4,7
>ERR4453633.112272,ENST00000343986.9.S4,7
>ERR4453633.34440,ENST00000343986.9.S4,7
>ERR4453633.753652,ENST00000343986.9.S4,7
>ERR4453633.61387,ENST00000343986.9.S4,7
>ERR4453633.64340,ENST00000343986.9.S4,7
>ERR4453633.530260,ENST00000343986.9.S4,7
>ERR4453633.898148,ENST00000343986.9.S4,7
>ERR4453633.676806,ENST00000343986.9.S4,7
>ERR4453633.52037,ENST00000343986.9.S4,7
>ERR4453633.166588,ENST00000343986.9.S4,7
>ERR4453633.492176,ENST00000343986.9.S4,7
>ERR4453633.287840,ENST00000343986.9.S4,7
>ERR4453633.921335,ENST00000343986.9.S4,7
>ERR4453633.335270,ENST00000343986.9.S4,7
>ERR4453633.689030,ENST00000343986.9.S4,7
>ERR4453633.805354,ENST00000343986.9.S4,7
>ERR4453633.305679,ENST00000343986.9.S4,7
>ERR4453633.410645,ENST00000343986.9.S4,7
>ERR4453633.767999,ENST00000343986.9.S4,7
>ERR4453633.649310,ENST00000343986.9.S4,7
>ERR4453633.528750,ENST00000343986.9.S4,7
>ERR4453633.405282,ENST00000343986.9.S4,7
>ERR4453633.629863,ENST00000343986.9.S4,7
>ERR4453633.495233,ENST00000343986.9.S4,7
>ERR4453633.335716,ENST00000343986.9.S4,7
>ERR4453633.568509,ENST00000343986.9.S4,7
>ERR4453633.584687,ENST00000343986.9.S4,7
>ERR4453633.424650,ENST00000343986.9.S4,7
>ERR4453633.710917,ENST00000343986.9.S4,7
>ERR4453633.498371,ENST00000343986.9.S4,7
>ERR4453633.742349,ENST00000343986.9.S4,7
>ERR4453633.664216,ENST00000343986.9.S4,7
>ERR4453633.644452,ENST00000343986.9.S4,7
>ERR4453633.442292,ENST00000343986.9.S4,7
>ERR4453633.97965,ENST00000343986.9.S4,7
>ERR4453633.621289,ENST00000343986.9.S4,7
>ERR4453633.694948,ENST00000343986.9.S4,7
>ERR4453633.862077,ENST00000343986.9.S4,7
>ERR4453633.848528,ENST00000343986.9.S4,7
>ERR4453633.529991,ENST00000343986.9.S4,7
>ERR4453633.662626,ENST00000343986.9.S4,7
>ERR4453633.225229,ENST00000343986.9.S4,7
>ERR4453633.485545,ENST00000343986.9.S4,7
>ERR4453633.286641,ENST00000343986.9.S4,7
>ERR4453633.355572,ENST00000343986.9.S4,7
>ERR4453633.224951,ENST00000343986.9.S4,7
>ERR4453633.55500,ENST00000343986.9.S4,7
>ERR4453633.738518,ENST00000343986.9.S4,7
>ERR4453633.666941,ENST00000343986.9.S4,7
>ERR4453633.346476,ENST00000343986.9.S4,7
>ERR4453633.34773,ENST00000343986.9.S4,7
>ERR4453633.782587,ENST00000343986.9.S4,7
>ERR4453633.216255,ENST00000343986.9.S4,7
>ERR4453633.232226,ENST00000343986.9.S4,7
>ERR4453633.683712,ENST00000343986.9.S4,7
>ERR4453633.879706,ENST00000343986.9.S4,7
>ERR4453633.354003,ENST00000343986.9.S4,7
