>ERR4453633.739425,ENST00000343986.9.S4,17
>ERR4453633.396155,ENST00000343986.9.S4,17
>ERR4453633.287840,ENST00000343986.9.S4,18
>ERR4453633.671581,ENST00000343986.9.S4,18
>ERR4453633.584687,ENST00000343986.9.S4,18
>ERR4453633.455921,ENST00000343986.9.S4,18
>ERR4453633.802697,ENST00000343986.9.S4,18
>ERR4453633.166282,ENST00000343986.9.S4,18
>ERR4453633.341568,ENST00000343986.9.S4,19
>ERR4453633.890065,ENST00000343986.9.S4,19
>ERR4453633.405426,ENST00000343986.9.S4,19
>ERR4453633.605873,ENST00000343986.9.S4,19
>ERR4453633.109404,ENST00000343986.9.S4,19
>ERR4453633.355597,ENST00000343986.9.S4,19
>ERR4453633.417918,ENST00000343986.9.S4,20
>ERR4453633.104174,ENST00000343986.9.S4,20
>ERR4453633.454256,ENST00000343986.9.S4,20
>ERR4453633.921335,ENST00000343986.9.S4,20
>ERR4453633.677027,ENST00000343986.9.S4,20
>ERR4453633.765872,ENST00000343986.9.S4,20
>ERR4453633.283523,ENST00000343986.9.S4,21
>ERR4453633.300304,ENST00000343986.9.S4,21
>ERR4453633.840093,ENST00000343986.9.S4,21
>ERR4453633.872647,ENST00000343986.9.S4,21
>ERR4453633.805354,ENST00000343986.9.S4,21
>ERR4453633.710917,ENST00000343986.9.S4,21
>ERR4453633.419800,ENST00000343986.9.S4,21
>ERR4453633.47036,ENST00000343986.9.S4,21
>ERR4453633.435975,ENST00000343986.9.S4,22
>ERR4453633.256996,ENST00000343986.9.S4,22
>ERR4453633.676806,ENST00000343986.9.S4,22
>ERR4453633.709424,ENST00000343986.9.S4,22
>ERR4453633.908823,ENST00000343986.9.S4,22
>ERR4453633.463867,ENST00000343986.9.S4,22
>ERR4453633.767999,ENST00000343986.9.S4,22
>ERR4453633.192082,ENST00000343986.9.S4,22
>ERR4453633.23743,ENST00000343986.9.S4,22
>ERR4453633.898801,ENST00000343986.9.S4,22
>ERR4453633.806601,ENST00000343986.9.S4,22
>ERR4453633.424919,ENST00000343986.9.S4,23
>ERR4453633.733490,ENST00000343986.9.S4,23
>ERR4453633.593589,ENST00000343986.9.S4,23
>ERR4453633.815531,ENST00000343986.9.S4,23
>ERR4453633.853305,ENST00000343986.9.S4,23
>ERR4453633.386540,ENST00000343986.9.S4,23
>ERR4453633.720938,ENST00000343986.9.S4,24
>ERR4453633.622868,ENST00000343986.9.S4,24
>ERR4453633.290520,ENST00000343986.9.S4,24
>ERR4453633.449801,ENST00000343986.9.S4,24
>ERR4453633.686313,ENST00000343986.9.S4,24
>ERR4453633.576907,ENST00000343986.9.S4,24
